date,start_date,time,wait_time
2020-03-12,2020-03-12,17:33:08,30
2020-03-12,2020-03-12,17:41:07,30
2020-03-12,2020-03-12,17:47:08,30
2020-03-12,2020-03-12,17:54:09,30
2020-03-12,2020-03-12,17:59:07,30
2020-03-13,2020-03-13,10:19:13,30
2020-03-13,2020-03-13,10:26:10,30
2020-03-13,2020-03-13,10:33:09,30
2020-03-13,2020-03-13,10:41:09,30
2020-03-13,2020-03-13,10:47:09,30
2020-03-13,2020-03-13,10:54:08,30
2020-03-13,2020-03-13,10:59:12,30
2020-03-13,2020-03-13,11:05:08,30
2020-03-13,2020-03-13,11:12:10,30
2020-03-13,2020-03-13,11:19:07,30
2020-03-13,2020-03-13,11:26:10,30
2020-03-13,2020-03-13,11:33:15,30
2020-03-13,2020-03-13,11:41:15,30
2020-03-13,2020-03-13,11:47:11,30
2020-03-13,2020-03-13,11:54:09,30
2020-03-13,2020-03-13,11:59:09,30
2020-03-13,2020-03-13,12:05:08,30
2020-03-13,2020-03-13,12:12:12,30
2020-03-13,2020-03-13,12:19:09,30
2020-03-13,2020-03-13,12:26:11,30
2020-03-13,2020-03-13,12:33:14,30
2020-03-13,2020-03-13,12:41:08,30
2020-03-13,2020-03-13,12:47:09,30
2020-03-13,2020-03-13,12:54:10,30
2020-03-13,2020-03-13,12:59:08,30
2020-03-13,2020-03-13,13:05:09,30
2020-03-13,2020-03-13,13:12:12,30
2020-03-13,2020-03-13,13:19:08,30
2020-03-13,2020-03-13,13:26:10,30
2020-03-13,2020-03-13,13:33:09,30
2020-03-13,2020-03-13,13:41:08,30
2020-03-13,2020-03-13,13:47:08,30
2020-03-13,2020-03-13,13:54:16,30
2020-03-13,2020-03-13,13:59:10,30
2020-03-13,2020-03-13,14:05:08,30
2020-03-13,2020-03-13,14:12:09,30
2020-03-13,2020-03-13,14:19:07,30
2020-03-13,2020-03-13,14:26:09,30
2020-03-13,2020-03-13,14:33:10,30
2020-03-13,2020-03-13,14:41:13,30
2020-03-13,2020-03-13,14:47:08,30
2020-03-13,2020-03-13,14:54:09,30
2020-03-13,2020-03-13,14:59:07,30
2020-03-13,2020-03-13,15:05:07,30
2020-03-13,2020-03-13,15:12:09,30
2020-03-13,2020-03-13,15:19:07,30
2020-03-13,2020-03-13,15:26:09,30
2020-03-13,2020-03-13,15:33:07,30
2020-03-13,2020-03-13,15:41:07,30
2020-03-13,2020-03-13,15:47:10,30
2020-03-13,2020-03-13,15:54:12,30
2020-03-13,2020-03-13,15:59:08,30
2020-03-13,2020-03-13,16:05:07,30
2020-03-13,2020-03-13,16:12:20,30
2020-03-13,2020-03-13,16:19:08,30
2020-03-13,2020-03-13,16:26:09,30
2020-03-13,2020-03-13,16:33:07,30
2020-03-13,2020-03-13,16:41:09,30
2020-03-13,2020-03-13,16:47:08,30
2020-03-13,2020-03-13,16:54:11,30
2020-03-13,2020-03-13,16:59:08,30
2020-03-13,2020-03-13,17:05:07,30
2020-03-13,2020-03-13,17:12:08,30
2020-03-13,2020-03-13,17:19:13,30
2020-03-13,2020-03-13,17:26:09,30
2020-03-13,2020-03-13,17:33:08,30
2020-03-13,2020-03-13,17:41:09,30
2020-03-13,2020-03-13,17:47:08,30
2020-03-13,2020-03-13,17:54:09,30
2020-03-13,2020-03-13,17:59:07,30
2020-03-13,2020-03-13,18:05:07,30
2020-03-13,2020-03-13,18:12:10,30
2020-03-13,2020-03-13,18:19:07,30
2020-03-13,2020-03-13,18:26:10,30
2020-03-13,2020-03-13,18:33:08,30
2020-03-13,2020-03-13,18:41:07,30
2020-03-13,2020-03-13,18:47:08,30
2020-03-13,2020-03-13,18:54:08,30
2020-03-13,2020-03-13,18:59:07,30
2020-03-13,2020-03-13,19:05:12,30
2020-03-13,2020-03-13,19:12:07,30
2020-03-13,2020-03-13,19:19:08,30
2020-03-13,2020-03-13,19:26:10,30
2020-03-13,2020-03-13,19:33:07,30
2020-03-13,2020-03-13,19:41:07,30
2020-03-13,2020-03-13,19:47:08,30
2020-03-13,2020-03-13,19:54:09,30
2020-03-13,2020-03-13,19:59:07,30
2020-03-13,2020-03-13,20:05:07,30
2020-03-13,2020-03-13,20:12:14,30
2020-03-13,2020-03-13,20:19:07,30
2020-03-13,2020-03-13,20:26:09,30
2020-03-13,2020-03-13,20:33:08,30
2020-03-13,2020-03-13,20:41:13,30
2020-03-13,2020-03-13,20:47:08,30
2020-03-13,2020-03-13,20:54:08,30
2020-03-13,2020-03-13,20:59:07,30
2020-03-14,2020-03-14,10:12:11,30
2020-03-14,2020-03-14,10:19:09,30
2020-03-14,2020-03-14,10:26:08,30
2020-03-14,2020-03-14,10:33:10,30
2020-03-14,2020-03-14,10:41:09,30
2020-03-14,2020-03-14,10:47:09,30
2020-03-14,2020-03-14,10:54:09,30
2020-03-14,2020-03-14,10:59:13,30
2020-03-14,2020-03-14,11:05:08,30
2020-03-14,2020-03-14,11:12:09,30
2020-03-14,2020-03-14,11:19:08,30
2020-03-14,2020-03-14,11:26:10,30
2020-03-14,2020-03-14,11:33:11,30
2020-03-14,2020-03-14,11:41:09,30
2020-03-14,2020-03-14,11:47:18,30
2020-03-14,2020-03-14,11:54:09,30
2020-03-14,2020-03-14,11:59:09,30
2020-03-14,2020-03-14,12:05:08,30
2020-03-14,2020-03-14,12:12:10,30
2020-03-14,2020-03-14,12:19:07,30
2020-03-14,2020-03-14,12:26:09,30
2020-03-14,2020-03-14,12:33:08,30
2020-03-14,2020-03-14,12:41:08,30
2020-03-14,2020-03-14,12:47:09,30
2020-03-14,2020-03-14,12:54:10,30
2020-03-14,2020-03-14,12:59:08,30
2020-03-14,2020-03-14,13:05:08,30
2020-03-14,2020-03-14,13:12:09,30
2020-03-14,2020-03-14,13:19:07,30
2020-03-14,2020-03-14,13:26:09,30
2020-03-14,2020-03-14,13:33:08,30
2020-03-14,2020-03-14,13:41:09,30
2020-03-14,2020-03-14,13:47:12,30
2020-03-14,2020-03-14,13:54:09,30
2020-03-14,2020-03-14,13:59:07,30
2020-03-14,2020-03-14,14:05:08,30
2020-03-14,2020-03-14,14:12:10,30
2020-03-14,2020-03-14,14:19:13,30
2020-03-14,2020-03-14,14:26:10,30
2020-03-14,2020-03-14,14:33:08,30
2020-03-14,2020-03-14,14:41:08,30
2020-03-14,2020-03-14,14:47:09,30
2020-03-14,2020-03-14,14:54:09,30
2020-03-14,2020-03-14,14:59:07,30
2020-03-14,2020-03-14,15:05:08,30
2020-03-14,2020-03-14,15:12:09,30
2020-03-14,2020-03-14,15:19:13,30
2020-03-14,2020-03-14,15:26:09,30
2020-03-14,2020-03-14,15:33:08,30
2020-03-14,2020-03-14,15:41:08,30
2020-03-14,2020-03-14,15:47:09,30
2020-03-14,2020-03-14,15:54:08,30
2020-03-14,2020-03-14,15:59:07,30
2020-03-14,2020-03-14,16:05:07,30
2020-03-14,2020-03-14,16:12:09,30
2020-03-14,2020-03-14,16:19:08,30
2020-03-14,2020-03-14,16:26:15,30
2020-03-14,2020-03-14,16:33:14,30
2020-03-14,2020-03-14,16:41:08,15
2020-03-14,2020-03-14,16:47:12,15
2020-03-14,2020-03-14,16:54:10,15
2020-03-14,2020-03-14,16:59:08,15
2020-03-14,2020-03-14,17:05:07,15
2020-03-14,2020-03-14,17:12:14,15
2020-03-14,2020-03-14,17:19:08,15
2020-03-14,2020-03-14,17:26:08,15
2020-03-14,2020-03-14,17:33:09,15
2020-03-14,2020-03-14,17:41:09,15
2020-03-14,2020-03-14,17:47:08,15
2020-03-14,2020-03-14,17:54:10,15
2020-03-14,2020-03-14,17:59:08,20
2020-03-14,2020-03-14,18:05:08,20
2020-03-14,2020-03-14,18:12:09,20
2020-03-14,2020-03-14,18:19:07,20
2020-03-14,2020-03-14,18:26:08,20
2020-03-14,2020-03-14,18:33:07,20
2020-03-14,2020-03-14,18:41:09,20
2020-03-14,2020-03-14,18:47:08,20
2020-03-14,2020-03-14,18:54:09,20
2020-03-14,2020-03-14,18:59:08,20
2020-03-14,2020-03-14,19:05:06,20
2020-03-14,2020-03-14,19:12:10,20
2020-03-14,2020-03-14,19:19:07,20
2020-03-14,2020-03-14,19:26:09,20
2020-03-14,2020-03-14,19:33:08,20
2020-03-14,2020-03-14,19:41:07,20
2020-03-14,2020-03-14,19:47:07,20
2020-03-14,2020-03-14,19:54:11,20
2020-03-14,2020-03-14,19:59:08,20
2020-03-14,2020-03-14,20:05:07,20
2020-03-14,2020-03-14,20:12:09,20
2020-03-14,2020-03-14,20:19:06,20
2020-03-15,2020-03-15,10:12:09,30
2020-03-15,2020-03-15,10:19:07,30
2020-03-15,2020-03-15,10:26:07,30
2020-03-15,2020-03-15,10:33:10,30
2020-03-15,2020-03-15,10:41:08,30
2020-03-15,2020-03-15,10:47:08,30
2020-03-15,2020-03-15,10:54:10,30
2020-03-15,2020-03-15,10:59:07,30
2020-03-15,2020-03-15,11:05:09,30
2020-03-15,2020-03-15,11:12:08,30
2020-03-15,2020-03-15,11:19:08,30
2020-03-15,2020-03-15,11:26:09,30
2020-03-15,2020-03-15,11:33:09,30
2020-03-15,2020-03-15,11:41:08,30
2020-03-15,2020-03-15,11:47:09,30
2020-03-15,2020-03-15,11:54:08,30
2020-03-15,2020-03-15,11:59:12,30
2020-03-15,2020-03-15,12:05:07,30
2020-03-15,2020-03-15,12:12:11,30
2020-03-15,2020-03-15,12:19:12,30
2020-03-15,2020-03-15,12:26:09,30
2020-03-15,2020-03-15,12:33:08,30
2020-03-15,2020-03-15,12:41:07,30
2020-03-15,2020-03-15,12:47:09,30
2020-03-15,2020-03-15,12:54:14,30
2020-03-15,2020-03-15,12:59:07,30
2020-03-15,2020-03-15,13:05:12,30
2020-03-15,2020-03-15,13:12:10,30
2020-03-15,2020-03-15,13:19:08,30
2020-03-15,2020-03-15,13:26:09,30
2020-03-15,2020-03-15,13:33:09,30
2020-03-15,2020-03-15,13:41:08,30
2020-03-15,2020-03-15,13:47:09,30
2020-03-15,2020-03-15,13:54:09,30
2020-03-15,2020-03-15,13:59:07,30
2020-03-15,2020-03-15,14:05:09,30
2020-03-15,2020-03-15,14:12:10,30
2020-03-15,2020-03-15,14:19:07,30
2020-03-15,2020-03-15,14:26:09,30
2020-03-15,2020-03-15,14:33:08,30
2020-03-15,2020-03-15,14:41:07,30
2020-03-15,2020-03-15,14:47:08,30
2020-03-15,2020-03-15,14:54:09,30
2020-03-15,2020-03-15,14:59:08,30
2020-03-15,2020-03-15,15:05:07,30
2020-03-15,2020-03-15,15:12:09,30
2020-03-15,2020-03-15,15:19:08,30
2020-03-15,2020-03-15,15:26:09,30
2020-03-15,2020-03-15,15:33:09,30
2020-03-15,2020-03-15,15:41:09,30
2020-03-15,2020-03-15,15:47:08,30
2020-03-15,2020-03-15,15:54:09,30
2020-03-15,2020-03-15,15:59:08,30
2020-03-15,2020-03-15,16:05:08,30
2020-03-15,2020-03-15,16:12:08,30
2020-03-15,2020-03-15,16:19:08,30
2020-03-15,2020-03-15,16:26:11,30
2020-03-15,2020-03-15,16:33:14,30
2020-03-15,2020-03-15,16:41:09,30
2020-03-15,2020-03-15,16:47:15,30
2020-03-15,2020-03-15,16:54:10,30
2020-03-15,2020-03-15,16:59:07,30
2020-03-15,2020-03-15,17:05:13,30
2020-03-15,2020-03-15,17:12:09,30
2020-03-15,2020-03-15,17:19:08,30
2020-03-15,2020-03-15,17:26:10,30
2020-03-15,2020-03-15,17:33:09,30
2020-03-15,2020-03-15,17:41:09,30
2020-03-15,2020-03-15,17:47:08,30
2020-03-15,2020-03-15,17:54:10,30
2020-03-15,2020-03-15,17:59:07,30
2020-03-15,2020-03-15,18:05:08,30
2020-03-15,2020-03-15,18:12:10,30
2020-03-15,2020-03-15,18:19:08,30
2020-03-15,2020-03-15,18:26:09,30
2020-03-15,2020-03-15,18:33:09,30
2020-03-15,2020-03-15,18:41:08,30
2020-03-15,2020-03-15,18:47:08,30
2020-03-15,2020-03-15,18:54:10,30
2020-03-15,2020-03-15,18:59:07,30
2020-03-15,2020-03-15,19:05:11,30
2020-03-15,2020-03-15,19:12:09,30
2020-03-15,2020-03-15,19:19:07,30
2020-03-15,2020-03-15,19:26:10,30
2020-03-15,2020-03-15,19:33:07,30
2020-03-15,2020-03-15,19:41:13,30
2020-03-15,2020-03-15,19:47:13,30
2020-03-15,2020-03-15,19:54:09,30
2020-03-15,2020-03-15,19:59:12,30
2020-03-15,2020-03-15,20:05:08,30
2020-03-15,2020-03-15,20:12:09,30
2020-03-15,2020-03-15,20:19:08,30
2020-03-15,2020-03-15,20:26:10,30
2020-03-15,2020-03-15,20:33:08,30
2020-03-15,2020-03-15,20:41:08,30
2020-03-15,2020-03-15,20:47:13,30
2020-03-15,2020-03-15,20:54:10,30
2020-03-15,2020-03-15,20:59:07,30
2020-06-05,2020-06-05,09:59:07,35
2020-06-05,2020-06-05,10:05:08,35
2020-06-05,2020-06-05,10:12:08,35
2020-06-05,2020-06-05,10:19:08,35
2020-06-05,2020-06-05,10:26:08,40
2020-06-05,2020-06-05,10:33:09,35
2020-06-05,2020-06-05,10:41:25,35
2020-06-05,2020-06-05,10:47:09,45
2020-06-05,2020-06-05,10:54:08,45
2020-06-05,2020-06-05,10:59:15,45
2020-06-05,2020-06-05,11:05:07,45
2020-06-05,2020-06-05,11:12:08,35
2020-06-05,2020-06-05,11:19:09,35
2020-06-05,2020-06-05,11:26:08,35
2020-06-05,2020-06-05,11:33:08,35
2020-06-05,2020-06-05,11:41:07,35
2020-06-05,2020-06-05,11:47:08,35
2020-06-05,2020-06-05,11:54:08,35
2020-06-05,2020-06-05,11:59:07,25
2020-06-05,2020-06-05,12:05:09,25
2020-06-05,2020-06-05,12:12:09,30
2020-06-05,2020-06-05,12:19:08,30
2020-06-05,2020-06-05,12:26:07,30
2020-06-05,2020-06-05,12:33:08,30
2020-06-05,2020-06-05,12:41:08,30
2020-06-05,2020-06-05,12:47:08,30
2020-06-05,2020-06-05,12:54:11,30
2020-06-05,2020-06-05,12:59:07,30
2020-06-05,2020-06-05,13:05:08,30
2020-06-05,2020-06-05,13:12:08,30
2020-06-05,2020-06-05,13:19:20,30
2020-06-05,2020-06-05,13:26:08,30
2020-06-05,2020-06-05,13:33:08,30
2020-06-05,2020-06-05,13:41:08,30
2020-06-05,2020-06-05,13:47:08,30
2020-06-05,2020-06-05,13:54:14,30
2020-06-05,2020-06-05,13:59:07,30
2020-06-05,2020-06-05,14:05:07,30
2020-06-05,2020-06-05,14:12:09,30
2020-06-05,2020-06-05,14:19:07,30
2020-06-05,2020-06-05,14:26:08,30
2020-06-05,2020-06-05,14:33:08,30
2020-06-05,2020-06-05,14:41:08,30
2020-06-05,2020-06-05,14:47:07,30
2020-06-05,2020-06-05,14:54:07,30
2020-06-05,2020-06-05,14:59:08,30
2020-06-05,2020-06-05,15:05:07,30
2020-06-05,2020-06-05,15:12:07,30
2020-06-05,2020-06-05,15:19:07,30
2020-06-05,2020-06-05,15:26:08,30
2020-06-05,2020-06-05,15:33:09,30
2020-06-05,2020-06-05,15:41:10,30
2020-06-05,2020-06-05,15:47:08,30
2020-06-05,2020-06-05,15:54:07,40
2020-06-05,2020-06-05,15:59:13,40
2020-06-05,2020-06-05,16:05:07,40
2020-06-05,2020-06-05,16:12:08,35
2020-06-05,2020-06-05,16:19:07,35
2020-06-05,2020-06-05,16:26:07,35
2020-06-05,2020-06-05,16:33:10,35
2020-06-05,2020-06-05,16:41:09,35
2020-06-05,2020-06-05,16:47:09,35
2020-06-05,2020-06-05,16:54:08,35
2020-06-05,2020-06-05,16:59:08,35
2020-06-05,2020-06-05,17:05:09,35
2020-06-05,2020-06-05,17:12:08,35
2020-06-05,2020-06-05,17:19:10,35
2020-06-05,2020-06-05,17:26:08,35
2020-06-05,2020-06-05,17:33:10,30
2020-06-05,2020-06-05,17:41:08,20
2020-06-05,2020-06-05,17:47:10,15
2020-06-06,2020-06-06,10:19:08,35
2020-06-06,2020-06-06,10:26:09,35
2020-06-06,2020-06-06,10:33:10,35
2020-06-06,2020-06-06,10:41:07,35
2020-06-06,2020-06-06,10:47:08,35
2020-06-06,2020-06-06,10:54:07,35
2020-06-06,2020-06-06,10:59:07,35
2020-06-06,2020-06-06,11:05:07,35
2020-06-06,2020-06-06,11:12:07,65
2020-06-06,2020-06-06,11:19:13,65
2020-06-06,2020-06-06,11:26:09,65
2020-06-06,2020-06-06,11:33:08,35
2020-06-06,2020-06-06,11:41:08,35
2020-06-06,2020-06-06,11:47:08,45
2020-06-06,2020-06-06,11:54:07,45
2020-06-06,2020-06-06,11:59:07,45
2020-06-06,2020-06-06,12:05:07,45
2020-06-06,2020-06-06,12:12:08,45
2020-06-06,2020-06-06,12:19:08,45
2020-06-06,2020-06-06,12:26:08,25
2020-06-06,2020-06-06,12:33:10,25
2020-06-06,2020-06-06,12:41:12,25
2020-06-06,2020-06-06,12:47:08,25
2020-06-06,2020-06-06,12:54:08,25
2020-06-06,2020-06-06,12:59:08,25
2020-06-06,2020-06-06,13:05:08,25
2020-06-06,2020-06-06,13:12:07,25
2020-06-06,2020-06-06,13:19:08,30
2020-06-06,2020-06-06,13:26:08,25
2020-06-06,2020-06-06,13:33:09,25
2020-06-06,2020-06-06,13:41:08,25
2020-06-06,2020-06-06,13:47:08,25
2020-06-06,2020-06-06,13:54:07,35
2020-06-06,2020-06-06,13:59:08,35
2020-06-06,2020-06-06,14:05:07,35
2020-06-06,2020-06-06,14:12:08,35
2020-06-06,2020-06-06,14:19:08,35
2020-06-06,2020-06-06,14:26:07,35
2020-06-06,2020-06-06,14:33:08,35
2020-06-06,2020-06-06,14:41:07,35
2020-06-06,2020-06-06,14:47:09,35
2020-06-06,2020-06-06,14:54:07,35
2020-06-06,2020-06-06,14:59:09,35
2020-06-06,2020-06-06,15:05:08,35
2020-06-06,2020-06-06,15:12:08,35
2020-06-06,2020-06-06,15:19:08,35
2020-06-06,2020-06-06,15:26:10,35
2020-06-06,2020-06-06,15:33:08,35
2020-06-06,2020-06-06,15:41:08,35
2020-06-06,2020-06-06,15:47:08,35
2020-06-06,2020-06-06,15:54:07,35
2020-06-06,2020-06-06,15:59:08,35
2020-06-06,2020-06-06,16:05:07,35
2020-06-06,2020-06-06,16:12:09,35
2020-06-06,2020-06-06,16:19:08,45
2020-06-06,2020-06-06,16:26:08,45
2020-06-06,2020-06-06,16:33:09,45
2020-06-06,2020-06-06,16:41:08,45
2020-06-06,2020-06-06,16:47:08,45
2020-06-06,2020-06-06,16:54:07,45
2020-06-06,2020-06-06,16:59:08,45
2020-06-06,2020-06-06,17:05:07,45
2020-06-06,2020-06-06,17:12:08,30
2020-06-06,2020-06-06,17:19:08,30
2020-06-06,2020-06-06,17:26:09,35
2020-06-06,2020-06-06,17:33:09,35
2020-06-06,2020-06-06,17:41:08,25
2020-06-06,2020-06-06,17:47:08,25
2020-06-06,2020-06-06,17:54:07,25
2020-06-06,2020-06-06,17:59:07,25
2020-06-06,2020-06-06,18:05:08,25
2020-06-06,2020-06-06,18:12:09,25
2020-06-06,2020-06-06,18:19:07,25
2020-06-06,2020-06-06,18:26:08,25
2020-06-06,2020-06-06,18:33:09,25
2020-06-06,2020-06-06,18:41:08,25
2020-06-06,2020-06-06,18:47:09,25
2020-06-06,2020-06-06,18:54:07,25
2020-06-06,2020-06-06,18:59:08,25
2020-06-07,2020-06-07,09:19:08,75
2020-06-07,2020-06-07,09:26:08,5
2020-06-07,2020-06-07,09:59:07,35
2020-06-07,2020-06-07,10:05:09,35
2020-06-07,2020-06-07,10:12:09,35
2020-06-07,2020-06-07,10:19:08,35
2020-06-07,2020-06-07,10:26:09,35
2020-06-07,2020-06-07,10:33:08,35
2020-06-07,2020-06-07,10:41:08,35
2020-06-07,2020-06-07,10:47:09,35
2020-06-07,2020-06-07,10:54:08,65
2020-06-07,2020-06-07,10:59:07,65
2020-06-07,2020-06-07,11:05:10,35
2020-06-07,2020-06-07,11:12:07,35
2020-06-07,2020-06-07,11:19:09,35
2020-06-07,2020-06-07,11:26:08,65
2020-06-07,2020-06-07,11:33:07,35
2020-06-07,2020-06-07,11:41:08,35
2020-06-07,2020-06-07,11:47:08,35
2020-06-07,2020-06-07,11:54:08,35
2020-06-07,2020-06-07,11:59:07,35
2020-06-07,2020-06-07,12:05:09,35
2020-06-07,2020-06-07,12:12:08,25
2020-06-07,2020-06-07,12:19:08,25
2020-06-07,2020-06-07,12:26:09,25
2020-06-07,2020-06-07,12:33:09,25
2020-06-07,2020-06-07,12:41:08,25
2020-06-07,2020-06-07,12:47:08,25
2020-06-07,2020-06-07,12:54:09,25
2020-06-07,2020-06-07,12:59:07,25
2020-06-07,2020-06-07,13:05:08,25
2020-06-07,2020-06-07,13:12:08,40
2020-06-07,2020-06-07,13:19:09,25
2020-06-07,2020-06-07,13:26:08,25
2020-06-07,2020-06-07,13:33:08,45
2020-06-07,2020-06-07,13:41:08,45
2020-06-07,2020-06-07,13:47:08,25
2020-06-07,2020-06-07,13:54:08,45
2020-06-07,2020-06-07,13:59:08,45
2020-06-07,2020-06-07,14:05:07,25
2020-06-07,2020-06-07,14:12:08,25
2020-06-07,2020-06-07,14:19:07,25
2020-06-07,2020-06-07,14:26:28,25
2020-06-07,2020-06-07,14:33:07,25
2020-06-07,2020-06-07,14:41:08,25
2020-06-07,2020-06-07,14:47:09,25
2020-06-07,2020-06-07,14:54:08,25
2020-06-07,2020-06-07,14:59:09,25
2020-06-07,2020-06-07,15:05:08,25
2020-06-07,2020-06-07,15:12:08,25
2020-06-07,2020-06-07,15:19:08,25
2020-06-07,2020-06-07,15:26:07,25
2020-06-07,2020-06-07,15:33:09,25
2020-06-07,2020-06-07,15:41:07,25
2020-06-07,2020-06-07,15:47:10,25
2020-06-07,2020-06-07,15:54:07,25
2020-06-07,2020-06-07,15:59:08,25
2020-06-07,2020-06-07,16:05:09,35
2020-06-07,2020-06-07,16:12:07,35
2020-06-07,2020-06-07,16:19:08,35
2020-06-07,2020-06-07,16:26:09,35
2020-06-07,2020-06-07,16:33:08,35
2020-06-07,2020-06-07,16:41:08,35
2020-06-07,2020-06-07,16:47:07,35
2020-06-07,2020-06-07,16:54:07,35
2020-06-07,2020-06-07,16:59:07,35
2020-06-07,2020-06-07,17:05:08,35
2020-06-07,2020-06-07,17:12:08,35
2020-06-07,2020-06-07,17:19:10,35
2020-06-07,2020-06-07,17:26:10,35
2020-06-07,2020-06-07,17:33:10,30
2020-06-07,2020-06-07,17:41:08,20
2020-06-07,2020-06-07,17:47:08,5
2020-06-07,2020-06-07,17:54:08,5
2020-06-07,2020-06-07,17:59:07,5
2020-06-07,2020-06-07,18:05:10,5
2020-06-07,2020-06-07,18:12:07,5
2020-06-07,2020-06-07,18:19:07,5
2020-06-07,2020-06-07,18:26:08,5
2020-06-07,2020-06-07,18:33:08,5
2020-06-07,2020-06-07,18:41:09,5
2020-06-07,2020-06-07,18:47:08,5
2020-06-07,2020-06-07,18:54:07,5
2020-06-07,2020-06-07,18:59:08,5
2020-06-08,2020-06-08,10:05:08,35
2020-06-08,2020-06-08,10:12:08,35
2020-06-08,2020-06-08,10:19:08,35
2020-06-08,2020-06-08,10:26:08,35
2020-06-08,2020-06-08,10:33:11,35
2020-06-08,2020-06-08,10:41:08,35
2020-06-08,2020-06-08,10:47:09,35
2020-06-08,2020-06-08,10:54:55,35
2020-06-08,2020-06-08,10:59:08,35
2020-06-08,2020-06-08,11:05:08,35
2020-06-08,2020-06-08,11:12:19,35
2020-06-08,2020-06-08,11:19:09,35
2020-06-08,2020-06-08,11:26:09,45
2020-06-08,2020-06-08,11:33:23,35
2020-06-08,2020-06-08,11:41:08,35
2020-06-08,2020-06-08,11:47:08,35
2020-06-08,2020-06-08,11:54:10,35
2020-06-08,2020-06-08,11:59:09,35
2020-06-08,2020-06-08,12:05:08,25
2020-06-08,2020-06-08,12:12:07,25
2020-06-08,2020-06-08,12:19:08,25
2020-06-08,2020-06-08,12:26:08,25
2020-06-08,2020-06-08,12:33:11,25
2020-06-08,2020-06-08,12:41:09,25
2020-06-08,2020-06-08,12:47:08,25
2020-06-08,2020-06-08,12:54:07,25
2020-06-08,2020-06-08,12:59:07,25
2020-06-08,2020-06-08,13:05:08,25
2020-06-08,2020-06-08,13:12:07,25
2020-06-08,2020-06-08,13:19:13,35
2020-06-08,2020-06-08,13:26:09,35
2020-06-08,2020-06-08,13:33:09,35
2020-06-08,2020-06-08,13:41:08,75
2020-06-08,2020-06-08,13:47:09,75
2020-06-08,2020-06-08,13:54:10,75
2020-06-08,2020-06-08,13:59:08,25
2020-06-08,2020-06-08,14:05:10,25
2020-06-08,2020-06-08,14:12:08,25
2020-06-08,2020-06-08,14:19:07,25
2020-06-08,2020-06-08,14:26:11,25
2020-06-08,2020-06-08,14:33:11,25
2020-06-08,2020-06-08,14:41:09,25
2020-06-08,2020-06-08,14:47:09,25
2020-06-08,2020-06-08,14:54:08,25
2020-06-08,2020-06-08,14:59:08,25
2020-06-08,2020-06-08,15:06:15,25
2020-06-08,2020-06-08,15:12:08,35
2020-06-08,2020-06-08,15:19:08,35
2020-06-08,2020-06-08,15:26:08,35
2020-06-08,2020-06-08,15:33:12,35
2020-06-08,2020-06-08,15:41:07,35
2020-06-08,2020-06-08,15:47:08,35
2020-06-08,2020-06-08,15:54:07,40
2020-06-08,2020-06-08,15:59:08,40
2020-06-08,2020-06-08,16:05:08,40
2020-06-08,2020-06-08,16:12:09,40
2020-06-08,2020-06-08,16:19:08,40
2020-06-08,2020-06-08,16:26:10,40
2020-06-08,2020-06-08,16:33:08,40
2020-06-08,2020-06-08,16:41:07,40
2020-06-08,2020-06-08,16:47:09,15
2020-06-08,2020-06-08,16:54:07,10
2020-06-09,2020-06-09,10:19:07,30
2020-06-09,2020-06-09,10:26:08,30
2020-06-09,2020-06-09,10:33:08,30
2020-06-09,2020-06-09,10:41:08,30
2020-06-09,2020-06-09,10:47:08,30
2020-06-09,2020-06-09,10:54:09,30
2020-06-09,2020-06-09,10:59:07,30
2020-06-09,2020-06-09,11:05:12,30
2020-06-09,2020-06-09,11:12:08,30
2020-06-09,2020-06-09,11:19:09,30
2020-06-09,2020-06-09,11:26:47,30
2020-06-09,2020-06-09,11:33:13,30
2020-06-09,2020-06-09,11:41:07,30
2020-06-09,2020-06-09,11:47:10,30
2020-06-09,2020-06-09,11:54:08,30
2020-06-09,2020-06-09,12:00:37,30
2020-06-09,2020-06-09,12:05:19,30
2020-06-09,2020-06-09,12:12:08,30
2020-06-09,2020-06-09,12:19:07,30
2020-06-09,2020-06-09,12:26:08,30
2020-06-09,2020-06-09,12:33:07,30
2020-06-09,2020-06-09,12:41:10,30
2020-06-09,2020-06-09,12:47:08,30
2020-06-09,2020-06-09,12:54:07,30
2020-06-09,2020-06-09,12:59:08,30
2020-06-09,2020-06-09,13:05:13,30
2020-06-09,2020-06-09,13:12:09,30
2020-06-09,2020-06-09,13:19:08,30
2020-06-09,2020-06-09,13:26:09,30
2020-06-09,2020-06-09,13:33:09,30
2020-06-09,2020-06-09,13:41:15,30
2020-06-09,2020-06-09,13:47:08,30
2020-06-09,2020-06-09,13:54:08,30
2020-06-09,2020-06-09,13:59:08,30
2020-06-09,2020-06-09,14:05:08,30
2020-06-09,2020-06-09,14:12:08,30
2020-06-09,2020-06-09,14:19:40,30
2020-06-09,2020-06-09,14:26:08,30
2020-06-09,2020-06-09,14:33:08,30
2020-06-09,2020-06-09,14:41:09,30
2020-06-09,2020-06-09,14:47:11,30
2020-06-09,2020-06-09,14:54:32,30
2020-06-09,2020-06-09,14:59:08,30
2020-06-09,2020-06-09,15:05:08,30
2020-06-09,2020-06-09,15:12:08,30
2020-06-09,2020-06-09,15:19:15,30
2020-06-09,2020-06-09,15:26:08,30
